molregno,molecular_complexity,mean_standard_value
2438813,4.62,4700.0
2438818,4.26,2.2
2439801,5.06,1410.0
2439808,4.5,100000.0
2440170,5.66,1880.0
2441130,5.97,5640.0
2441607,5.13,290.0
2441805,6.76,46900.0
2442060,5.41,4570.0
2442142,3.71,22300.0
2442208,4.37,37000.0
2442316,3.88,33.0
2442827,5.02,7600.0
2443227,5.57,16000.0
2444649,4.55,39.0
2444737,6.25,250.0
2444793,3.45,26.0
2445174,4.2,3360.0
2445271,5.93,52.5
2445453,6.38,310.0
2445629,5.92,10900.0
2446384,6.0,10200.0
2446615,5.56,2980.0
2446714,5.59,9300.0
2446829,6.1,36.5
2447103,5.27,450.0
2447715,5.27,4220.0
2447746,5.24,24000.0
2447919,5.29,340.0
2447982,4.73,65330.0
2447994,3.91,110.0
2448284,6.41,214.8
2448510,6.49,16500.0
2449274,5.46,18000.0
2449703,5.34,4800.0
2449831,6.05,66.88
2449977,6.7,10000.0
2451477,4.2,41.0
2451600,4.93,4280.0
2451692,4.96,8000.0
2452473,6.02,37.8
2452857,4.84,190.0
2452967,5.26,50600.0
2453225,5.9,700.0
2453546,5.21,300.0
2453648,6.25,4970.0
2454184,5.42,4690.0
2454344,5.33,3800.0
2454409,3.69,28.0
2454880,4.74,23100.0
2454893,4.24,1400.0
2455468,5.71,389.95
2455977,5.88,7550.0
2456017,5.24,9750.0
2456244,6.07,630.0
2457232,5.46,470.0
2457448,4.93,25970.0
2457498,4.61,14600.0
2458187,5.54,14912.0
2458210,5.93,600.0
2458899,5.19,4800.0
2459204,5.15,7400.0
2459488,5.7,19000.0
2459765,5.03,130.0
2459823,3.99,23000.0
2459829,6.13,5800.0
2460291,5.48,2400.0
2460619,3.89,50.0
2460784,5.65,299.0
2460897,5.65,62.0
2461018,3.73,53.0
2461103,5.26,5700.0
2461671,5.89,880.0
2461803,4.89,1470.0
2462004,5.82,14880.0
2462767,5.23,220.0
2462785,5.07,2.65
2462978,5.16,2670.0
2463338,6.16,5100.0
2463417,4.19,170.0
2463470,5.66,1050.0
2463694,5.12,730.0
2463764,5.47,11500.0
2463868,5.36,50.9
2464274,5.71,7740.0
2468957,6.21,2000.0
2468960,7.59,140.0
2469063,5.16,240.0
2469272,5.88,3000.0
2469288,5.86,900.0
2469520,6.11,7100.0
2469535,7.26,420.0
2469615,6.79,9500.0
2469699,5.48,900.0
2469924,5.87,590.0
2470207,6.06,4400.0
2470363,7.6,1.9
2470494,6.15,9280.0
2470653,6.12,105.76
2470959,5.75,900.0
2471022,5.57,4590.0
2471040,7.34,630.0
2471129,5.36,158.19
2471238,6.17,7100.0
2471258,6.94,9760.0
2471297,6.54,2500.0
2471424,4.36,8600.0
2471535,6.86,9760.0
2471714,5.51,5700.0
2471828,6.22,3905.0
2471940,5.07,5400.0
2472082,6.36,4020.0
2472087,7.53,1510.0
2472223,5.24,900.0
2472229,3.52,10300.0
2472277,5.29,590.0
2472362,7.87,10.6
2472599,5.55,4100.0
2472708,6.25,2000.0
2473001,7.25,5200.0
2473062,7.21,2600.0
2473090,6.25,4.3
2473118,4.53,900.0
2473232,4.99,840.0
2473385,5.5,900.0
2473391,1.41,10500.0
2473449,5.01,4.1
2473765,5.97,3400.0
2473825,6.95,12300.0
2473849,6.21,3895.0
2474123,4.7,30000.0
2474124,6.48,1210.0
2474131,5.63,900.0
2474311,5.68,900.0
2474448,4.22,8400.0
2474755,7.59,1.9
2474922,6.09,3100.0
2475348,6.19,5000.0
2475406,6.04,7100.0
2475527,7.0,9760.0
2475537,5.37,4.3
2475634,6.26,7100.0
2475807,5.42,3.2
2476025,6.65,1800.0
2476200,4.8,7100.0
2476409,6.72,9760.0
2476720,5.11,2.9
2476731,5.65,18200.0
2476887,3.72,14000.0
2476945,5.64,900.0
2476998,4.82,99000.0
2477086,6.38,1800.0
2477088,3.34,10200.0
2477319,6.94,9760.0
2477441,6.38,3700.0
2477514,6.51,5200.0
2477605,3.14,20000.0
2477719,4.02,1100.0
2477858,6.97,8700.0
2477870,7.86,8.4
2477889,6.86,9760.0
2478296,5.69,10800.0
2478301,5.75,5400.0
2478305,6.94,9760.0
2478462,7.28,28000.0
2478531,5.3,900.0
2478544,4.41,1000.0
2478592,7.82,52.3
2478877,5.83,900.0
2478881,6.4,860.0
2478899,4.17,7100.0
2478940,3.86,7100.0
2478951,6.4,490.0
2478952,3.88,4300.0
2479121,2.78,5300.0
2479123,6.99,9760.0
2479136,5.73,48780.0
2479424,7.63,124.3
2479513,6.06,16.0
2479518,6.2,7100.0
2479555,7.41,610.0
2479652,6.3,1800.0
2479819,6.28,3400.0
2479830,6.41,2.88
2479871,5.23,480.0
2479885,6.4,1100.0
2480032,6.53,930.0
2480082,7.17,210.0
2480219,5.25,23.0
2480288,5.57,900.0
2480363,7.6,1.3
2480379,5.71,140.0
2480447,7.06,23100.0
2480700,4.61,590.0
2480728,6.3,10.58
2480738,6.53,1370.0
2480877,7.47,16900.0
2480925,4.79,30000.0
2480952,2.71,6700.0
2480978,6.34,7100.0
2481017,7.69,2.6
2481511,6.21,125.0
2481627,5.46,900.0
2481650,5.0,22300.0
2482127,5.0,6.2
2482265,4.36,28.0
2482349,6.32,8.54
2482411,4.22,19500.0
2482795,6.19,7100.0
2482916,5.92,5500.0
2483024,7.51,560.0
2483084,6.41,2700.0
2483274,4.96,12.82
2483661,3.99,9000.0
2483758,6.49,2100.0
2483792,6.07,8.1
2483999,6.42,109.5
2484335,6.9,9760.0
2484338,5.61,10000.0
2484375,3.32,3700.0
2484385,7.42,950.0
2484440,6.43,7100.0
2484524,5.21,4200.0
2484551,7.07,9760.0
2484635,6.88,20000.0
2484774,6.38,8.08
2485006,6.8,9760.0
2485107,6.1,3100.0
2485256,6.13,7100.0
2485420,5.49,8000.0
2485444,5.53,900.0
2485461,4.25,21000.0
2485531,6.9,9760.0
2485628,6.24,7100.0
2485681,6.91,16300.0
2485718,6.31,610.0
2485766,6.29,7100.0
2485984,6.3,7100.0
2485985,5.97,4900.0
2486216,6.85,2600.0
2486387,4.42,12000.0
2486442,6.24,2200.0
2487578,5.55,63.0
2487653,5.72,7.15
2487844,5.89,6200.0
2487924,6.03,2900.0
2487925,5.13,22000.0
2487979,3.68,33.0
2487995,5.51,5200.0
2488206,4.22,12000.0
2488900,4.74,6.14
2489060,5.78,13400.0
2489112,4.71,625.0
2489200,5.8,103.0
2489299,5.67,15000.0
2489309,5.19,1400.0
2489366,5.85,7700.0
2489388,4.73,335.0
2489492,5.78,9.9
2489601,4.77,205.0
2489716,5.43,424.4
2489831,5.63,9400.0
2490281,5.64,25.0
2490313,6.01,3964.5
2490323,5.79,7600.0
2490422,6.1,10560.0
2490703,4.52,7000.0
2490830,5.25,12700.0
2490878,4.99,10.9
2490889,4.98,8000.0
2490896,5.07,33.0
2490961,5.73,19000.0
2491013,4.15,690.0
2491183,6.11,751.5
2491217,6.05,1400.0
2491224,5.7,9800.0
2491697,6.09,2700.0
2491883,5.71,9600.0
2491933,5.96,2500.0
2491986,5.82,4500.0
2492027,6.05,1060.5
2492054,5.49,8800.0
2492106,4.79,14.7
2492453,5.18,13000.0
2492534,5.58,520.0
2492622,6.3,438.6
2492851,5.59,8700.0
2493014,5.67,3180.0
2493341,5.85,14000.0
2493465,5.3,16000.0
2493780,6.37,11.5
2493841,5.33,11000.0
2493896,4.8,2.9
2493965,6.67,800.0
2494018,5.05,440.0
2494191,5.53,17000.0
2494368,5.55,0.4
2494564,5.83,1000.0
2494809,4.19,2.1
2494836,6.3,1181.5
2495088,6.44,1410.0
2495345,5.84,1900.0
2495369,5.72,25300.0
2495425,4.99,350.0
2495533,5.76,7200.0
2495668,5.76,5100.0
2495785,6.28,26.3
2495839,5.04,2630.0
2495869,5.61,67.0
2496200,4.57,162.0
2496326,5.99,1038.5
2496428,4.11,33.0
2496469,5.56,5700.0
2496572,5.6,3300.0
2496573,4.56,20000.0
2496647,4.83,370.0
2496942,5.84,1900.0
2497238,5.12,32.9
2497258,6.1,2257.5
2497259,6.3,5.0
2497426,5.9,19000.0
2497458,5.52,3600.0
2497606,3.75,140.0
2497658,4.43,27.6
2497899,5.9,3900.0
2497903,5.02,140.0
2498020,5.87,30.0
2498023,5.67,120.0
2498203,5.81,2200.0
2498244,5.78,9800.0
2498344,3.99,23.0
2498472,5.78,930.0
2498483,5.67,3500.0
2498594,4.16,3.14
2498647,4.54,1400.0
2498757,6.44,93.5
2499035,5.18,5700.0
2499148,4.79,17.0
2499391,6.24,1295.5
2499440,5.65,86.0
2499599,4.4,1.8
2499636,5.74,25500.0
2499661,3.93,1400.0
2500353,5.29,490.0
2500528,5.61,27.0
2500567,5.17,7300.0
2500612,6.68,900.0
2500723,5.0,8.16
2500921,3.47,140.0
2501010,5.59,12700.0
2501026,5.94,360.0
2501280,5.77,11300.0
2501527,5.54,15000.0
2501563,4.16,17900.0
2501597,4.31,16800.0
2501616,4.78,3.07
2501654,5.72,12300.0
2501687,5.23,5800.0
2501809,5.47,180.0
2501852,5.96,130.0
2502320,6.83,0.6
2502443,3.93,2100.0
2502666,6.42,43.3
2502718,5.68,12600.0
2502734,6.27,14.0
2502795,5.1,9300.0
2503066,5.48,90.0
2503186,5.78,20700.0
2503258,6.43,4200.0
2503396,4.64,2000.0
2503468,5.39,9400.0
2503488,6.14,860.0
2503564,5.69,12800.0
2503688,5.77,6.0
2503728,5.23,10200.0
2503737,5.75,3600.0
2503777,5.04,3600.0
2503839,6.2,3100.0
2503909,5.91,1600.0
2503930,4.71,3100.0
2504007,4.14,1400.0
2504267,6.27,811.5
2504445,5.05,600.0
2504790,4.98,51.77
2504853,3.63,34800.0
2504948,5.47,49.0
2504957,5.95,12.0
2505082,5.09,5.49
2505502,6.27,445.0
2505688,5.48,140.0
2505832,4.35,47.1
2506034,5.65,26800.0
2506126,5.09,2200.0
2506188,6.87,460.0
2506270,5.75,1800.0
2506284,4.34,65000.0
2506383,5.9,19.0
2506434,3.89,10000.0
2506583,4.84,145.0
2506608,4.69,1040.0
2506615,5.03,52.0
2506702,5.75,2000.0
2506749,5.13,13.6
2506766,5.11,11000.0
2506776,5.83,2800.0
2507357,6.24,2500.0
2507597,5.25,1583.0
2507663,4.98,2708.0
2507729,6.72,4.4
2507858,5.47,220.0
2508379,5.09,52.0
2508453,4.65,6500.0
2508506,3.95,2300.0
2508750,5.89,9.5
2508868,5.83,1400.0
2509009,6.24,1132.0
2509092,5.82,22.6
2509158,6.41,4600.0
2510112,5.6,2700.0
2510150,5.85,6200.0
2510159,5.51,30.9
2510228,5.86,1339.0
2510283,3.9,33.0
2510338,3.4,140.0
2510411,5.72,77.0
2510719,4.09,11000.0
2510774,6.04,17.0
2510861,5.37,2600.0
2510896,5.35,270.0
2510982,5.4,14000.0
2511044,7.76,29.5
2511139,4.57,160.0
2511150,5.0,13000.0
2511175,6.31,252.8
2511671,5.45,200.0
2511814,5.15,230.0
2511920,5.6,530.0
2511967,5.75,500.0
2512017,5.46,20.6
2512150,4.1,13400.0
2512152,6.53,7.1
2512174,4.95,3400.0
2512213,5.99,2419.0
2512317,5.02,13000.0
2512394,5.39,2300.0
2512400,5.55,3700.0
2512426,6.31,6.0
2512442,5.98,3500.0
2512539,4.65,1582.0
2512678,7.9,39310.0
2512785,3.54,68.035
2512869,5.62,30.2
2513031,5.14,1500.0
2513246,4.73,14.8
2513306,3.28,1814.85
2513366,6.49,12000.0
2513737,6.37,1218.0
2514174,6.05,5100.0
2514320,5.93,9000.0
2514563,6.16,9.0
2515521,5.17,210.0
2515531,4.75,1550.0
2515615,3.6,1103.24
2515695,5.29,4600.0
2515778,3.53,589.42
2515919,5.58,9400.0
2516100,5.52,8900.0
2516133,4.24,230.0
2516157,5.43,22000.0
2516506,4.49,690.0
2516756,6.18,45.0
2516829,5.1,15000.0
2516846,5.18,150.0
2517035,3.89,11000.0
2517046,6.62,169.0
2517099,6.24,1171.0
2517257,3.51,15800.0
2517417,4.8,1.4
2517447,3.94,13400.0
2517767,5.38,11000.0
2517770,4.89,8500.0
2517839,5.21,10.0
2518343,4.34,2890.0
2518465,5.93,89.0
2518500,5.08,60.0
2518586,3.88,8600.0
2518689,4.09,10000.0
2519114,6.3,748.8
2519139,5.5,59.0
2519607,4.27,448.34
2519801,4.45,2565.2
2520088,4.36,12800.0
2520136,4.0,4940.0
2520388,5.37,7.3
2520392,5.69,8600.0
2520689,6.13,2300.0
2520796,6.85,50.0
2520862,5.61,6200.0
2521006,5.99,176.0
2521027,6.07,33.0
2521337,5.24,22000.0
2521408,6.14,8.0
2521647,5.01,2900.0
2521691,4.05,1660.0
2521867,5.24,7.3
2521955,4.86,120.0
2521965,6.39,7.0
2522017,5.74,0.3
2522459,3.43,2635.135
2522569,3.69,468.87
2522690,5.38,12000.0
2522803,4.12,25039.43
2523477,6.06,5500.0
2523489,5.32,1100.0
2523508,5.19,1400.0
2523545,5.15,8500.0
2523978,3.01,140.0
2524037,6.5,7050.0
2524038,5.46,490.0
2524553,6.24,1344.0
2524978,4.27,33.0
2525030,3.46,140.0
2525218,5.57,400.0
2525281,4.92,2.83
2525362,7.7,8.7
2525579,5.36,6770.0
2525637,6.06,143.0
2525956,5.0,2.17
2526166,8.95,26665.0
2526197,5.44,1000.0
2526213,5.44,12000.0
2526324,4.57,33.0
2526355,5.8,9600.0
2526562,4.55,7400.0
2526757,6.25,1402.0
2526785,6.03,33700.0
2526965,5.92,1615.5
2527206,4.84,1600.0
2527405,6.53,7.85
2527744,3.39,112.41
2527809,5.92,2500.0
2527945,5.08,19000.0
2527995,5.07,200.0
2528027,4.97,19.0
2528146,6.32,44.0
2528176,6.17,6407.5
2528307,5.38,710.0
2528606,3.99,3660.0
2528713,5.19,140.0
2528753,6.1,9.0
2528903,5.51,24000.0
2528961,5.89,24000.0
2529114,5.72,13000.0
2529249,5.3,5100.0
2529350,5.36,4070.0
2529520,3.51,140.0
2529556,5.36,1270.0
2529694,5.66,3600.0
2529818,4.91,3700.0
2529844,4.61,2357.115
2529959,6.29,412.1
2530010,4.32,7750.0
2530280,3.9,1075.76
2530326,5.55,1200.0
2530354,1.91,10000.0
2530379,5.01,760.0
2530558,5.45,10000.0
2530657,3.66,2955.605
2530746,4.89,25.4
2531007,6.16,1368.0
2531184,4.92,5.67
2531198,2.9,2079.65
2531426,4.79,172.0
2532025,6.05,110.0
2532190,5.27,120.0
2532312,5.35,18000.0
2532451,4.34,17990.0
2532737,2.53,10000.0
2532895,4.19,1400.0
2533284,4.79,1400.0
2533309,5.67,43.2
2533365,4.82,230.0
2533438,5.29,6600.0
2533445,4.53,1400.0
2533475,5.94,8400.0
2533485,4.19,890.625
2533728,5.57,7100.0
2533842,5.48,0.3
2533914,5.74,380.0
2533957,5.96,3400.0
2534586,6.18,15.0
2534600,4.49,14500.0
2534850,6.25,3773.0
2535145,5.56,50.8
2535193,5.72,1100.0
2535263,5.66,22.5
2535321,5.66,2700.0
2535673,3.49,4710.0
2535743,4.15,3880.225
2535921,5.46,495.7
2535939,6.04,36.0
2536199,5.53,840.0
2536304,4.88,11000.0
2536440,4.97,11.9
2536446,4.44,7400.0
2536768,4.59,96.0
2536963,4.54,235.0
2537076,4.78,13000.0
2537098,5.53,12.8
2537204,3.46,140.0
2539623,5.75,3200.0
2539641,3.96,321.0
2539762,4.59,333.0
2539797,4.73,224.0
2539841,3.76,55.0
2539850,5.91,4300.0
2539920,5.47,18.0
2539943,5.63,4200.0
2540143,5.8,73.0
2540188,6.85,600.0
2540350,5.99,160.0
2540361,6.14,1900.0
2540365,5.9,4460.0
2540521,6.46,11.87
2540668,5.73,4152.0
2541244,3.49,14000.0
2541708,5.93,485.0
2541715,1.49,100.0
2541770,5.7,4200.0
2541774,5.85,156.5
2542014,6.0,755.0
2542378,3.92,135.0
2542408,5.96,2710.0
2542461,5.09,2500.0
2542630,4.18,356.0
2542735,5.71,3180.0
2542843,4.34,5900.0
2542862,4.65,23.0
2542880,3.48,34000.0
2543006,5.35,281.0
2543172,4.84,40.0
2543337,5.93,314.0
2543383,3.56,7400.0
2543454,6.1,1613.0
2543636,5.79,10000.0
2543743,3.73,40000.0
2543892,5.68,420.0
2544087,5.8,1620.0
2544088,6.06,1542.0
2544152,6.08,320.0
2544315,5.54,4.0
2544437,6.57,21.615
2544724,5.77,18190.0
2545163,7.37,960.0
2545217,3.46,72.0
2545401,6.02,9490.0
2545520,3.74,240.0
2545547,5.42,213.0
2545549,6.85,13900.0
2545811,6.11,410.0
2545893,4.5,260.0
2545923,6.42,10100.0
2545944,5.66,870.0
2546121,5.15,28300.0
2546347,5.8,204.0
2546599,3.56,160.0
2546707,5.7,1386.0
2546976,5.95,1160.0
2547029,3.98,120.0
2547145,7.36,152.0
2547182,4.35,81.0
2547332,4.5,2200.0
2547395,6.8,11300.0
2547651,5.56,7.2
2547869,5.66,1100.0
2547964,6.23,17810.0
2548008,4.8,3.0
2548046,5.63,2400.0
2548106,6.24,127.0
2548164,3.41,190.0
2548334,6.76,1000.0
2548410,6.36,48500.0
2548427,5.93,1160.0
2548564,5.55,2.8
2548738,3.54,23000.0
2548832,5.12,770.0
2549409,5.63,3200.0
2549518,4.78,2580.0
2549520,4.2,210.0
2549534,5.4,780.0
2549642,6.91,1400.0
2549725,4.09,890.0
2549748,3.69,4800.0
2549870,1.84,150.0
2549887,5.79,108.0
2550088,6.05,83010.0
2550165,5.56,357.0
2550213,3.95,188.0
2550272,6.24,1810.0
2550275,6.09,4760.0
2550372,4.5,73.0
2550408,6.69,900.0
2550612,4.64,770.0
2550820,5.93,1890.0
2550883,6.22,1670.0
2551027,5.66,624.0
2551060,5.74,2800.0
2551282,5.63,2200.0
2551307,5.93,54.0
2551672,5.93,420.0
2551743,1.62,170.0
2551789,5.24,2000.0
2552037,3.92,90.0
2552126,5.41,5400.0
2552129,6.09,295.0
2552157,4.33,11000.0
2552216,6.08,5130.0
2552269,5.07,5080.0
2552311,6.77,1600.0
2552437,5.98,5940.0
2552498,5.66,660.0
2552567,5.87,1150.0
2552614,3.62,28000.0
2552649,5.41,1050.0
2552853,4.46,720.0
2552886,6.79,430.0
2552955,6.75,17.035
2553252,3.61,340.0
2553258,6.62,4800.0
2553360,1.09,120.0
2553534,5.93,180.0
2553588,6.06,590.0
2553597,5.82,1580.0
2553726,4.79,31.0
2553901,4.33,12.0
2553921,5.11,22500.0
2554452,4.08,55.0
2554586,6.0,2630.0
2555089,4.07,164.0
2555868,5.09,9400.0
2555876,4.78,12000.0
2556027,5.7,280.0
2556299,4.5,1880.0
2556359,4.45,32500.0
2556924,6.49,844.0
2557035,5.74,261.0
2557072,3.6,2000.0
2557319,4.65,37.0
2557913,6.45,6100.0
2557985,1.11,340.0
2558144,6.75,15.89
2558215,3.47,2800.0
2558307,5.54,166.5
2558383,6.5,15.06
2558767,6.11,249.0
2558881,2.31,250.0
2558887,6.57,12.86
2559090,3.79,49350.0
2559268,6.75,2600.0
2559473,4.45,93.0
2559593,5.81,318.0
2559793,5.57,5.8
2560035,6.39,6170.0
2560109,4.57,8600.0
2560120,6.26,42500.0
2560179,4.12,1000.0
2560217,5.62,161.0
2560250,5.71,8200.0
2560413,6.0,890.0
2560603,3.7,2200.0
2560682,5.63,5470.0
2560860,4.78,54.0
2561209,6.57,18.33
2561282,4.87,20.0
2561959,4.06,162.0
2562070,4.32,440.0
2562247,5.55,4.6
2562265,4.35,11.0
2562270,5.88,5540.0
2562360,4.97,31250.0
2562363,4.88,1040.0
2562507,5.0,579.0
2562549,6.03,13120.0
2562657,1.61,20.0
2562822,4.47,3300.0
2562886,5.11,3600.0
2563079,5.66,600.0
2563116,6.04,759.0
2563199,4.7,43150.0
2563274,4.78,27500.0
2563364,6.43,6900.0
2563552,3.74,71000.0
2563590,5.11,980.0
2563656,5.34,739.0
2563672,6.89,1700.0
2563925,5.56,565.0
2563946,5.74,166.0
2564428,5.08,31.0
2564546,6.56,10.43
2564564,3.53,630.0
2564635,3.89,61.0
2564840,5.95,6970.0
2564890,5.94,59500.0
2564933,5.88,1912.0
2564998,6.09,640.0
2565041,3.92,56.0
2565172,4.77,72.0
2565260,5.83,310.0
2565745,3.4,130.0
2565973,3.94,4870.0
2566122,5.9,7500.0
2566234,6.49,1255.0
2566244,3.76,110.0
2566262,6.75,6100.0
2566296,6.01,550.0
2566454,4.96,74.0
2566480,6.23,1620.0
2567096,6.32,6100.0
2567293,6.26,2610.0
2567353,4.18,278.0
2567407,4.3,380.0
2567465,5.86,2500.0
2567512,4.29,2600.0
2567691,4.07,15900.0
2567749,5.49,215.0
2567923,4.1,183.0
2567975,5.38,8200.0
2567981,5.26,1600.0
2568275,3.1,370.0
2568737,5.8,591.0
2568818,6.76,16.68
2568833,5.65,1248.0
2568913,6.27,183.0
2569195,5.46,850.0
2569309,4.12,32.0
2569578,5.29,2600.0
2569597,5.95,3190.0
2569693,2.74,630.0
2569814,1.55,100.0
2569832,6.22,2660.0
2569846,4.08,420.0
2569988,5.89,39200.0
2570011,3.49,32.0
2570041,6.53,15.67
2570054,6.82,9100.0
2570230,5.69,1677.0
2570308,5.94,3670.0
2570345,4.45,4.4
2570398,4.86,38.0
2570483,6.05,7690.0
2570851,4.24,9.0
2570942,4.65,2500.0
2570982,2.33,30.0
2571030,7.36,71.0
2571086,4.63,1215.0
2571159,5.0,11.2
2571300,3.5,80000.0
2571431,3.73,1800.0
2571475,5.98,21440.0
2571607,4.13,850.0
2572110,4.23,30.0
2572243,7.37,870.0
2572270,5.6,142.0
2572309,5.36,509.0
2572354,5.47,500.0
2572520,6.43,15.21
2572817,5.71,19000.0
2572835,5.09,1400.0
2572937,3.73,5300.0
2572963,7.36,59.0
2577704,5.34,8130.0
2583884,5.59,5890.0
2598579,4.64,567.8
2600399,5.49,8130.0
2607153,5.12,2210.0
2607364,4.98,3020.0
2609624,5.93,18.2
2624206,5.81,3980.0
2625363,5.61,4270.0
2626061,4.82,9120.0
2637767,6.37,7760.0
2639736,5.49,9630.0
2643544,2.86,3046.6666666666665
2649753,4.83,9550.0
2653819,3.76,3316.6666666666665
2654765,5.77,2570.0
2655646,5.25,5315.0
2668251,4.61,5435.0
2671108,4.89,292.0
2671129,5.64,1700.0
2683482,5.88,3435.0
2683867,5.5,1860.0
2714876,5.67,50.0
2717084,5.02,150.0
2719273,5.37,1800.0
2719413,5.46,467.0
2719983,5.5,42.13
2720872,5.59,150.0
2721353,6.06,1510.0
2721602,3.92,20.59
2722366,6.45,1020.0
2722749,3.78,239.0
2722870,4.65,1.5
2723381,6.7,4000.0
2723441,5.16,341.0
2723753,5.87,730.0
2724465,6.09,4180.0
2724800,5.65,2000.0
2725641,5.05,43900.0
2726360,4.09,4800.0
2727612,5.7,3760.0
2729256,5.11,25.71
2730966,4.37,410.0
2731008,5.42,670.0
2731288,6.02,200.0
2732532,5.22,31.65
2734972,4.68,64.0
2735749,5.7,4000.0
2736267,5.68,470.0
2737223,5.42,62100.0
2739019,5.61,100.0
2740690,3.82,55.0
2740919,5.34,1560.0
2741004,3.9,99.0
2741085,4.09,28900.0
2741142,6.09,220.0
2741677,5.53,8600.0
2741708,5.34,40.0
2741781,6.1,150.0
2741860,5.7,6700.0
2741945,4.01,8200.0
2742322,6.06,40.0
2742437,3.88,160.0
2742522,6.1,1000.0
2742760,6.27,48000.0
2743302,4.16,150.0
2743871,5.34,30.0
2744069,6.07,37.85
2744328,6.08,4.1
2744739,5.26,11450.0
2745164,6.37,45000.0
2745308,4.07,76.0
2745508,5.34,2420.0
2745677,6.17,41000.0
2745700,6.52,49.0
2746019,6.19,790.0
2746063,5.31,300.0
2746520,6.02,540.0
2746696,4.82,1200.0
2746798,7.52,2710.0
2746832,5.75,8300.0
2747018,5.85,19.0
2747114,4.81,42.0
2747329,5.13,19.6
2747452,5.79,50.0
2748016,4.61,16700.0
2748045,5.39,0.192
2748244,6.03,27000.0
2748262,4.53,470.0
2748341,4.37,1459.0
2748451,6.1,11.0
2748911,4.49,35.0
2749132,3.87,28.0
2749247,6.95,321.0
2749495,3.71,780.0
2749560,6.23,1500.0
2749673,6.11,295.0
2749682,5.67,6100.0
2749721,4.08,54.0
2749766,4.22,70.0
2749855,6.23,10.0
2749903,4.7,76600.0
2750002,6.28,3.5
2750100,6.17,5000.0
2750138,6.18,4370.0
2750275,4.08,25300.0
2750499,6.95,534.0
2750522,7.39,9.968
2751152,7.45,5730.0
2751420,5.48,2.4
2751639,6.41,860.0
2751711,4.38,33.0
2751744,5.83,19.0
2752263,4.18,38.0
2752426,4.97,166.4
2752449,5.67,68.0
2752492,6.34,5.5
2752515,5.07,820.0
2752601,5.48,80666.66666666667
2752721,7.0,146.9
2752887,5.67,3300.0
2752970,6.18,5000.0
2752987,4.79,9.0
2753076,5.25,11000.0
2753511,4.44,2.0
2753874,5.81,1735.0
2753951,5.31,2000.0
2754071,4.75,3300.0
2754097,6.15,246.0
2754117,5.49,10000.0
2754138,6.56,3.0
2754467,5.24,3500.0
2754953,4.28,12500.0
2755076,4.74,240.0
2755373,3.95,7600.0
2755600,5.55,7600.0
2755717,5.57,290.0
2755850,7.03,726.0
2756166,6.23,6400.0
2756265,4.87,370.0
2756529,6.14,1.9666666666666668
2756535,6.31,454.0
2756785,5.4,47600.0
2756890,4.5,5100.0
2757126,5.44,7500.0
2757315,6.05,980.0
2757610,4.26,6900.0
2757846,4.38,100.0
2758402,4.16,6230.0
2758431,6.7,210.0
2758460,5.14,8000.0
2758958,4.99,963.3333333333334
2759306,4.77,90.0
2759710,6.08,9000.0
2759741,6.12,422.0
2759913,4.1,81.0
2760126,6.08,7100.0
2760182,6.1,720.0
2760390,6.23,21000.0
2760449,5.82,460.0
2760457,2.22,27.0
2760470,5.78,36600.0
2760564,3.11,490.0
2760850,5.15,53000.0
2761194,3.91,53.0
2761430,5.27,800.0
2762529,4.77,5400.0
2763167,7.02,6770.0
2763227,3.83,19500.0
2763458,5.97,2400.0
2763492,6.02,330.0
2763589,6.42,6670.0
2763745,4.25,1500.0
2764047,6.12,4.1
2764241,6.17,8300.0
2764307,5.13,9300.0
2764447,4.4,13700.0
2764581,4.21,180.0
2764648,4.27,46.0
2765245,5.77,1600.0
2765505,4.21,79.0
2765982,4.92,10600.0
2766622,5.55,6400.0
2766890,4.12,81.0
2766958,6.26,47000.0
2767353,6.44,60000.0
2767525,6.13,5.6
2767650,6.51,9700.0
2767664,5.47,12750.0
2767894,3.97,38100.0
2768552,5.84,2100.0
2768566,6.22,2500.0
2768604,5.92,110.0
2768768,6.18,1000.0
2768853,4.18,3900.0
2768885,5.28,1640.0
2769031,5.2,12150.0
2769041,6.21,55.0
2769099,5.14,11300.0
2769278,7.64,16000.0
2769355,4.87,2320.0
2769439,6.19,9.0
2769499,4.57,240.0
2769706,6.15,55.0
2769820,6.2,6.8
2769822,6.16,2900.0
2770226,6.17,170.0
2770230,4.25,2000.0
2770316,6.18,400.0
2770485,4.57,29200.0
2770522,4.12,20.0
2770993,4.25,16000.0
2771024,5.41,1550.0
2771241,5.96,93.0
2771525,6.23,190.0
2771599,7.64,32000.0
2771728,7.2,25000.0
2771813,6.72,5100.0
2772155,4.95,210.0
2772199,6.07,1250.0
2772267,3.57,68.0
2772304,4.32,120.0
2772373,6.02,920.0
2772601,4.6,47700.0
2772803,3.97,46.0
2773015,4.16,980.0
2773133,5.23,280.0
2773267,6.12,1200.0
2773461,6.21,7.0
2773596,7.59,0.435
2773967,4.58,17.0
2774241,4.14,10.0
2774331,5.31,9080.0
2774689,4.05,10.0
2774706,6.05,220.0
2774892,4.27,276.0
2774996,4.63,1700.0
2775069,6.18,38000.0
2775093,5.84,1200.0
2775469,6.22,4000.0
2775808,3.95,15200.0
2775820,5.72,6400.0
2775860,6.28,6.4
